student_id,course_id,term,section,attendance_rate,recent_attendance_rate,submission_completion_rate,late_submission_rate,assignment_average,assessment_average,missing_assignments,engagement_trend,total_sessions,present_sessions,excused_sessions,absent_sessions,total_assignments,submitted_assignments,late_assignments,calculated_at
STU-1070,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,89.7,87.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1070,CS-204,Spring 2026,Section C,100.0,100.0,100.0,0.0,88.1,76.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1071,DATA-101,Spring 2026,Section C,100.0,100.0,100.0,0.0,88.0,89.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1071,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,25.0,88.8,95.2,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1071,STAT-301,Fall 2026,Section C,95.0,100.0,100.0,0.0,88.8,90.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1072,CS-204,Fall 2026,Section A,100.0,100.0,100.0,0.0,93.6,85.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1072,DATA-101,Spring 2026,Section C,97.5,97.5,100.0,50.0,85.8,90.2,0,stable,20,19,0,0,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1072,MATH-150,Spring 2026,Section A,97.5,97.5,100.0,0.0,84.2,95.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1073,MATH-150,Spring 2026,Section C,81.6,81.6,75.0,0.0,46.9,69.4,1,stable,20,15,1,3,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1073,STAT-301,Fall 2026,Section A,70.0,100.0,100.0,0.0,63.6,68.3,0,improving,20,14,0,6,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1074,MATH-150,Spring 2026,Section C,100.0,100.0,100.0,0.0,93.6,89.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1074,CS-204,Spring 2026,Section B,100.0,100.0,100.0,0.0,95.2,94.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1075,CS-204,Fall 2026,Section A,97.5,100.0,100.0,25.0,78.4,88.8,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1075,STAT-301,Fall 2026,Section B,100.0,100.0,100.0,0.0,84.4,92.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1075,MATH-150,Fall 2026,Section B,97.5,100.0,100.0,25.0,78.3,85.0,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1076,DATA-101,Spring 2026,Section A,95.0,95.0,100.0,75.0,69.2,75.3,0,stable,20,18,0,0,4,4,3,2026-09-01T04:26:00.647836+00:00
STU-1076,MATH-150,Spring 2026,Section C,97.2,97.2,50.0,50.0,36.6,73.4,2,declining,20,17,2,0,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1076,CS-204,Spring 2026,Section C,92.5,92.5,50.0,0.0,37.8,71.1,2,declining,20,18,0,1,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1077,MATH-150,Fall 2026,Section C,90.0,100.0,50.0,50.0,35.9,76.8,2,declining,20,18,0,2,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1077,CS-204,Spring 2026,Section B,90.0,90.0,75.0,0.0,46.0,69.0,1,stable,20,17,0,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1078,MATH-150,Spring 2026,Section A,95.0,95.0,100.0,0.0,74.6,81.7,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1078,STAT-301,Fall 2026,Section C,97.5,100.0,100.0,0.0,85.4,80.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1079,MATH-150,Fall 2026,Section C,92.1,80.0,100.0,25.0,78.9,65.8,0,declining,20,17,1,1,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1079,DATA-101,Fall 2026,Section B,90.0,80.0,100.0,50.0,69.0,85.0,0,stable,20,17,0,1,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1080,MATH-150,Fall 2026,Section C,90.0,100.0,100.0,0.0,89.6,82.6,0,improving,20,16,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1080,CS-204,Fall 2026,Section C,100.0,100.0,100.0,0.0,90.2,87.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1080,DATA-101,Spring 2026,Section C,100.0,100.0,100.0,0.0,90.4,92.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1081,STAT-301,Spring 2026,Section B,95.0,95.0,50.0,50.0,31.2,68.5,2,declining,20,19,0,1,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1081,CS-204,Fall 2026,Section C,89.5,75.0,75.0,33.3,50.8,87.4,1,declining,20,17,1,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1082,DATA-101,Spring 2026,Section A,75.0,75.0,75.0,0.0,35.5,42.6,1,stable,20,15,0,5,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1082,CS-204,Spring 2026,Section A,68.4,68.4,50.0,50.0,16.7,51.3,2,declining,20,13,1,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1083,DATA-101,Spring 2026,Section A,87.5,87.5,50.0,50.0,39.5,61.9,2,declining,20,17,0,2,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1083,CS-204,Fall 2026,Section C,90.0,70.0,100.0,0.0,79.6,78.7,0,declining,20,17,0,1,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1084,STAT-301,Fall 2026,Section B,65.0,100.0,75.0,0.0,49.9,61.5,1,stable,20,13,0,7,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1084,MATH-150,Spring 2026,Section A,62.5,62.5,75.0,0.0,49.4,65.8,1,stable,20,11,0,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1084,DATA-101,Spring 2026,Section B,78.9,78.9,75.0,0.0,43.4,70.6,1,stable,20,15,1,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1085,CS-204,Spring 2026,Section A,97.5,97.5,100.0,0.0,82.4,76.6,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1085,DATA-101,Spring 2026,Section C,95.0,95.0,100.0,25.0,81.6,86.2,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1085,STAT-301,Spring 2026,Section A,100.0,100.0,100.0,25.0,85.5,76.8,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1086,CS-204,Fall 2026,Section C,100.0,100.0,100.0,0.0,88.2,82.3,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1086,STAT-301,Fall 2026,Section C,97.5,90.0,100.0,0.0,92.4,84.9,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1086,DATA-101,Fall 2026,Section A,92.5,100.0,100.0,0.0,85.8,88.2,0,improving,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1087,CS-204,Spring 2026,Section A,92.1,92.1,100.0,50.0,65.3,74.8,0,stable,20,17,1,1,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1087,STAT-301,Fall 2026,Section C,88.2,100.0,75.0,66.7,48.6,68.4,1,stable,20,15,3,2,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1088,STAT-301,Fall 2026,Section B,97.5,100.0,100.0,0.0,86.6,85.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1088,MATH-150,Fall 2026,Section B,97.5,100.0,100.0,0.0,88.8,92.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1088,CS-204,Spring 2026,Section B,97.5,97.5,100.0,25.0,92.1,83.0,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1089,DATA-101,Spring 2026,Section B,100.0,100.0,100.0,0.0,85.1,86.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1089,STAT-301,Spring 2026,Section C,97.5,97.5,100.0,0.0,90.6,87.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1090,CS-204,Spring 2026,Section B,72.5,72.5,100.0,0.0,65.2,67.4,0,stable,20,14,0,5,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1090,DATA-101,Spring 2026,Section B,72.5,72.5,100.0,0.0,61.6,49.3,0,stable,20,13,0,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1091,MATH-150,Spring 2026,Section A,97.5,97.5,100.0,0.0,80.2,77.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1091,DATA-101,Fall 2026,Section C,97.5,100.0,75.0,0.0,67.7,96.4,1,stable,20,19,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1092,MATH-150,Fall 2026,Section A,87.5,80.0,75.0,33.3,49.7,52.8,1,stable,20,17,0,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1092,DATA-101,Fall 2026,Section B,95.0,90.0,100.0,75.0,81.5,75.2,0,stable,20,18,0,0,4,4,3,2026-09-01T04:26:00.647836+00:00
STU-1093,DATA-101,Fall 2026,Section A,100.0,100.0,50.0,0.0,36.6,68.2,2,declining,20,19,1,0,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1093,STAT-301,Spring 2026,Section B,90.0,90.0,25.0,0.0,15.1,58.2,3,declining,20,18,0,2,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-1094,STAT-301,Fall 2026,Section A,55.3,80.0,75.0,0.0,41.0,69.8,1,stable,20,10,1,8,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1094,CS-204,Spring 2026,Section A,67.5,67.5,100.0,25.0,60.2,56.0,0,stable,20,13,0,6,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1095,DATA-101,Fall 2026,Section A,97.5,100.0,100.0,0.0,81.7,83.9,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1095,CS-204,Spring 2026,Section A,95.0,95.0,100.0,0.0,83.8,91.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1096,MATH-150,Fall 2026,Section A,95.0,100.0,100.0,0.0,85.7,85.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1096,STAT-301,Fall 2026,Section B,92.5,90.0,100.0,0.0,83.0,77.2,0,stable,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1096,DATA-101,Spring 2026,Section C,95.0,95.0,100.0,25.0,87.3,83.4,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1097,CS-204,Spring 2026,Section A,100.0,100.0,100.0,0.0,85.3,89.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1097,DATA-101,Spring 2026,Section C,97.5,97.5,100.0,0.0,84.2,96.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1098,MATH-150,Fall 2026,Section C,100.0,100.0,100.0,0.0,84.7,88.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1098,DATA-101,Fall 2026,Section B,97.5,100.0,100.0,0.0,91.6,82.7,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1098,STAT-301,Spring 2026,Section B,100.0,100.0,75.0,0.0,59.2,80.2,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1099,MATH-150,Fall 2026,Section B,95.0,100.0,75.0,0.0,59.6,89.6,1,stable,20,18,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1099,DATA-101,Spring 2026,Section B,90.0,90.0,100.0,0.0,81.8,93.4,0,stable,20,16,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1100,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,84.8,83.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1100,CS-204,Spring 2026,Section C,100.0,100.0,100.0,0.0,80.5,87.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1101,DATA-101,Fall 2026,Section C,85.0,80.0,75.0,0.0,52.5,72.4,1,stable,20,16,0,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1101,MATH-150,Fall 2026,Section C,82.5,80.0,75.0,33.3,58.1,67.4,1,stable,20,16,0,3,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1102,CS-204,Spring 2026,Section B,100.0,100.0,100.0,0.0,88.3,76.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1102,STAT-301,Spring 2026,Section B,100.0,100.0,75.0,0.0,58.9,77.9,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1103,MATH-150,Fall 2026,Section A,77.8,80.0,25.0,0.0,18.7,50.0,3,declining,20,14,2,4,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-1103,DATA-101,Fall 2026,Section A,77.5,40.0,75.0,33.3,36.4,44.8,1,declining,20,15,0,4,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1103,STAT-301,Spring 2026,Section C,55.0,55.0,50.0,100.0,21.5,49.9,2,declining,20,10,0,8,4,2,2,2026-09-01T04:26:00.647836+00:00
STU-1104,STAT-301,Fall 2026,Section A,65.0,80.0,75.0,0.0,43.7,62.1,1,stable,20,12,0,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1104,CS-204,Spring 2026,Section B,78.9,78.9,50.0,0.0,34.9,66.0,2,declining,20,15,1,4,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1105,STAT-301,Fall 2026,Section C,97.5,100.0,100.0,25.0,86.3,79.6,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1105,CS-204,Fall 2026,Section A,92.5,100.0,100.0,25.0,84.6,86.6,0,improving,20,17,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1105,MATH-150,Fall 2026,Section C,92.5,100.0,100.0,25.0,79.0,82.6,0,improving,20,17,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1106,DATA-101,Fall 2026,Section A,100.0,100.0,75.0,0.0,57.4,76.2,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1106,CS-204,Fall 2026,Section A,100.0,100.0,75.0,0.0,47.9,66.9,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1106,STAT-301,Spring 2026,Section A,100.0,100.0,75.0,0.0,52.5,78.7,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1107,MATH-150,Spring 2026,Section C,100.0,100.0,100.0,0.0,89.5,91.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1107,STAT-301,Spring 2026,Section C,100.0,100.0,100.0,0.0,92.9,87.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1107,CS-204,Spring 2026,Section B,100.0,100.0,100.0,0.0,93.1,95.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1108,CS-204,Spring 2026,Section A,62.5,62.5,75.0,33.3,34.0,39.2,1,stable,20,12,0,7,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1108,DATA-101,Spring 2026,Section A,80.0,80.0,50.0,0.0,18.5,54.2,2,declining,20,16,0,4,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1109,CS-204,Fall 2026,Section B,92.5,100.0,100.0,0.0,81.6,86.4,0,improving,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1109,STAT-301,Fall 2026,Section A,100.0,100.0,100.0,0.0,87.8,90.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1110,STAT-301,Spring 2026,Section A,100.0,100.0,100.0,0.0,92.8,82.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1110,MATH-150,Spring 2026,Section A,100.0,100.0,100.0,0.0,88.6,84.3,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1111,STAT-301,Fall 2026,Section B,91.7,70.0,75.0,0.0,53.0,66.4,1,declining,20,16,2,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1111,DATA-101,Fall 2026,Section C,89.5,70.0,100.0,50.0,81.8,64.2,0,declining,20,16,1,1,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1112,CS-204,Spring 2026,Section A,85.0,85.0,75.0,0.0,53.3,77.4,1,stable,20,16,0,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1112,MATH-150,Spring 2026,Section A,86.8,86.8,50.0,0.0,40.6,69.4,2,declining,20,16,1,2,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1113,CS-204,Spring 2026,Section A,100.0,100.0,100.0,0.0,96.3,97.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1113,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,89.8,94.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1114,CS-204,Fall 2026,Section A,85.0,50.0,75.0,66.7,55.1,81.5,1,declining,20,16,0,2,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1114,MATH-150,Fall 2026,Section A,87.5,50.0,100.0,25.0,72.4,83.4,0,declining,20,17,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1114,DATA-101,Spring 2026,Section A,90.0,90.0,100.0,0.0,80.2,69.9,0,stable,20,18,0,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1115,CS-204,Fall 2026,Section B,97.5,100.0,75.0,0.0,62.6,90.1,1,stable,20,19,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1115,MATH-150,Fall 2026,Section B,97.5,100.0,100.0,0.0,93.2,80.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1116,CS-204,Spring 2026,Section C,95.0,95.0,100.0,0.0,91.2,79.6,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1116,MATH-150,Fall 2026,Section C,95.0,80.0,100.0,0.0,82.9,93.3,0,declining,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1117,MATH-150,Fall 2026,Section A,97.5,100.0,100.0,50.0,84.7,84.5,0,stable,20,19,0,0,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1117,STAT-301,Fall 2026,Section A,100.0,100.0,100.0,0.0,85.3,79.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1117,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,88.4,89.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1118,STAT-301,Spring 2026,Section C,100.0,100.0,100.0,0.0,78.1,90.3,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1118,CS-204,Fall 2026,Section A,97.5,90.0,75.0,0.0,66.1,100.0,1,stable,20,19,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1119,CS-204,Fall 2026,Section B,62.5,80.0,100.0,0.0,71.0,55.2,0,improving,20,12,0,7,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1119,STAT-301,Fall 2026,Section A,73.7,100.0,75.0,33.3,45.0,70.3,1,stable,20,14,1,5,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1119,MATH-150,Spring 2026,Section A,72.5,72.5,100.0,25.0,62.6,49.0,0,stable,20,14,0,5,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1120,MATH-150,Spring 2026,Section C,70.0,70.0,50.0,50.0,21.9,57.9,2,declining,20,14,0,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1120,DATA-101,Fall 2026,Section A,65.8,70.0,75.0,0.0,39.9,47.2,1,stable,20,11,1,5,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1120,STAT-301,Spring 2026,Section C,62.5,62.5,50.0,50.0,18.5,62.8,2,declining,20,11,0,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1121,STAT-301,Fall 2026,Section B,95.0,90.0,100.0,0.0,85.1,79.2,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1121,CS-204,Spring 2026,Section C,95.0,95.0,75.0,33.3,59.3,84.9,1,stable,20,18,0,0,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1121,MATH-150,Spring 2026,Section C,100.0,100.0,100.0,0.0,80.4,89.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1122,MATH-150,Spring 2026,Section C,97.5,97.5,100.0,0.0,83.4,92.9,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1122,CS-204,Fall 2026,Section A,95.0,100.0,100.0,0.0,81.0,85.6,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1123,CS-204,Fall 2026,Section B,83.3,60.0,100.0,50.0,77.0,70.6,0,declining,20,14,2,2,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1123,MATH-150,Fall 2026,Section B,90.0,60.0,100.0,25.0,71.6,76.6,0,declining,20,18,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1124,MATH-150,Fall 2026,Section B,97.5,100.0,100.0,0.0,79.9,80.7,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1124,STAT-301,Spring 2026,Section C,92.5,92.5,100.0,0.0,85.0,78.8,0,stable,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1125,CS-204,Spring 2026,Section B,97.5,97.5,100.0,0.0,85.8,89.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1125,DATA-101,Spring 2026,Section A,97.5,97.5,100.0,0.0,83.2,69.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1126,DATA-101,Spring 2026,Section B,97.5,97.5,100.0,0.0,80.9,95.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1126,CS-204,Spring 2026,Section B,100.0,100.0,100.0,0.0,86.0,79.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1126,STAT-301,Spring 2026,Section B,95.0,95.0,100.0,0.0,85.6,85.3,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1127,STAT-301,Spring 2026,Section A,100.0,100.0,75.0,66.7,48.6,66.7,1,stable,20,20,0,0,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1127,CS-204,Fall 2026,Section B,97.5,90.0,75.0,33.3,57.8,71.6,1,stable,20,19,0,0,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1128,STAT-301,Fall 2026,Section B,75.0,100.0,75.0,0.0,45.5,68.0,1,stable,20,14,0,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1128,MATH-150,Fall 2026,Section B,62.5,70.0,100.0,0.0,67.0,68.6,0,improving,20,11,0,6,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1129,DATA-101,Fall 2026,Section A,92.5,100.0,100.0,0.0,83.4,79.6,0,improving,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1129,CS-204,Fall 2026,Section B,95.0,90.0,100.0,25.0,87.5,90.4,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1129,MATH-150,Fall 2026,Section C,100.0,100.0,75.0,0.0,63.4,88.2,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1130,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,92.9,84.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1130,DATA-101,Spring 2026,Section C,100.0,100.0,100.0,0.0,88.0,85.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1131,STAT-301,Spring 2026,Section A,97.5,97.5,100.0,0.0,81.9,90.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1131,DATA-101,Spring 2026,Section B,97.5,97.5,100.0,0.0,84.8,82.6,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1131,MATH-150,Spring 2026,Section B,97.5,97.5,100.0,25.0,85.0,96.0,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1132,DATA-101,Fall 2026,Section B,89.5,100.0,50.0,50.0,35.4,69.9,2,declining,20,15,1,0,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1132,CS-204,Fall 2026,Section A,97.5,100.0,100.0,50.0,66.6,66.7,0,stable,20,19,0,0,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1133,CS-204,Spring 2026,Section C,97.5,97.5,100.0,0.0,85.3,83.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1133,MATH-150,Spring 2026,Section B,95.0,95.0,100.0,0.0,85.6,87.8,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1133,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,90.2,85.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1134,MATH-150,Spring 2026,Section A,75.0,75.0,100.0,0.0,65.7,66.9,0,stable,20,14,0,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1134,STAT-301,Spring 2026,Section B,72.5,72.5,50.0,0.0,27.7,58.8,2,declining,20,14,0,5,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1135,DATA-101,Fall 2026,Section B,90.0,100.0,100.0,0.0,86.6,86.0,0,improving,20,16,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1135,CS-204,Fall 2026,Section B,95.0,100.0,75.0,0.0,64.6,87.2,1,stable,20,18,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1135,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,0.0,90.6,83.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1136,MATH-150,Spring 2026,Section C,97.5,97.5,50.0,50.0,35.2,54.6,2,declining,20,19,0,0,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1136,CS-204,Spring 2026,Section B,100.0,100.0,50.0,50.0,33.7,76.0,2,declining,20,20,0,0,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1137,DATA-101,Fall 2026,Section A,71.1,100.0,100.0,0.0,62.3,68.1,0,improving,20,12,1,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1137,STAT-301,Spring 2026,Section C,63.9,63.9,100.0,0.0,59.5,62.1,0,stable,20,11,2,6,4,4,0,2026-09-01T04:26:00.647836+00:00
