student_id,course_id,term,section
STU-1261,DATA-101,Spring 2026,Section C
STU-1261,MATH-150,Spring 2026,Section A
STU-1262,CS-204,Spring 2026,Section C
STU-1262,MATH-150,Fall 2026,Section B
STU-1263,CS-204,Fall 2026,Section C
STU-1263,STAT-301,Spring 2026,Section C
STU-1264,STAT-301,Spring 2026,Section A
STU-1264,DATA-101,Fall 2026,Section A
STU-1264,MATH-150,Fall 2026,Section B
STU-1265,STAT-301,Spring 2026,Section B
STU-1265,DATA-101,Spring 2026,Section A
STU-1266,DATA-101,Fall 2026,Section C
STU-1266,CS-204,Fall 2026,Section B
STU-1267,MATH-150,Spring 2026,Section A
STU-1267,CS-204,Fall 2026,Section C
STU-1268,MATH-150,Fall 2026,Section B
STU-1268,DATA-101,Spring 2026,Section A
STU-1268,CS-204,Spring 2026,Section A
STU-1269,MATH-150,Spring 2026,Section A
STU-1269,CS-204,Fall 2026,Section B
STU-1269,STAT-301,Fall 2026,Section B
STU-1270,DATA-101,Spring 2026,Section B
STU-1270,MATH-150,Fall 2026,Section A
STU-1271,CS-204,Spring 2026,Section A
STU-1271,MATH-150,Fall 2026,Section C
STU-1271,DATA-101,Spring 2026,Section A
STU-1272,MATH-150,Spring 2026,Section B
STU-1272,CS-204,Spring 2026,Section A
STU-1273,STAT-301,Spring 2026,Section A
STU-1273,DATA-101,Fall 2026,Section B
STU-1273,CS-204,Spring 2026,Section A
STU-1274,CS-204,Fall 2026,Section B
STU-1274,DATA-101,Fall 2026,Section A
STU-1275,MATH-150,Spring 2026,Section A
STU-1275,STAT-301,Fall 2026,Section C
STU-1276,MATH-150,Spring 2026,Section A
STU-1276,STAT-301,Spring 2026,Section B
STU-1277,MATH-150,Spring 2026,Section B
STU-1277,STAT-301,Spring 2026,Section A
STU-1277,DATA-101,Fall 2026,Section A
STU-1278,CS-204,Spring 2026,Section C
STU-1278,DATA-101,Fall 2026,Section C
STU-1279,DATA-101,Spring 2026,Section B
STU-1279,STAT-301,Fall 2026,Section B
STU-1280,STAT-301,Spring 2026,Section A
STU-1280,CS-204,Spring 2026,Section A
STU-1281,CS-204,Fall 2026,Section B
STU-1281,STAT-301,Fall 2026,Section B
STU-1281,DATA-101,Fall 2026,Section C
STU-1282,CS-204,Fall 2026,Section C
STU-1282,MATH-150,Fall 2026,Section A
STU-1283,CS-204,Fall 2026,Section B
STU-1283,DATA-101,Fall 2026,Section B
STU-1283,STAT-301,Fall 2026,Section A
STU-1284,DATA-101,Fall 2026,Section A
STU-1284,STAT-301,Fall 2026,Section B
STU-1285,STAT-301,Fall 2026,Section A
STU-1285,MATH-150,Spring 2026,Section B
STU-1286,DATA-101,Spring 2026,Section C
STU-1286,STAT-301,Fall 2026,Section B
STU-1287,STAT-301,Spring 2026,Section B
STU-1287,CS-204,Spring 2026,Section A
STU-1288,DATA-101,Fall 2026,Section A
STU-1288,MATH-150,Fall 2026,Section C
STU-1289,STAT-301,Spring 2026,Section B
STU-1289,DATA-101,Fall 2026,Section B
STU-1289,CS-204,Fall 2026,Section B
STU-1290,STAT-301,Spring 2026,Section A
STU-1290,CS-204,Fall 2026,Section C
STU-1291,CS-204,Spring 2026,Section C
STU-1291,MATH-150,Spring 2026,Section C
STU-1292,STAT-301,Fall 2026,Section C
STU-1292,DATA-101,Spring 2026,Section A
STU-1292,CS-204,Fall 2026,Section A
STU-1293,DATA-101,Fall 2026,Section C
STU-1293,MATH-150,Spring 2026,Section A
STU-1293,STAT-301,Fall 2026,Section C
STU-1294,STAT-301,Fall 2026,Section C
STU-1294,CS-204,Fall 2026,Section A
STU-1294,MATH-150,Fall 2026,Section A
STU-1295,STAT-301,Spring 2026,Section B
STU-1295,MATH-150,Spring 2026,Section C
STU-1296,DATA-101,Spring 2026,Section B
STU-1296,CS-204,Fall 2026,Section A
STU-1296,MATH-150,Spring 2026,Section C
STU-1297,STAT-301,Fall 2026,Section C
STU-1297,DATA-101,Fall 2026,Section C
STU-1298,MATH-150,Fall 2026,Section A
STU-1298,STAT-301,Spring 2026,Section C
STU-1299,MATH-150,Spring 2026,Section A
STU-1299,CS-204,Fall 2026,Section A
STU-1300,CS-204,Fall 2026,Section C
STU-1300,STAT-301,Spring 2026,Section C
STU-1301,STAT-301,Spring 2026,Section C
STU-1301,CS-204,Spring 2026,Section C
STU-1301,DATA-101,Fall 2026,Section A
STU-1302,DATA-101,Fall 2026,Section B
STU-1302,STAT-301,Fall 2026,Section C
STU-1303,STAT-301,Spring 2026,Section A
STU-1303,DATA-101,Fall 2026,Section A
STU-1304,DATA-101,Spring 2026,Section B
STU-1304,MATH-150,Fall 2026,Section C
STU-1304,CS-204,Spring 2026,Section C
STU-1305,MATH-150,Spring 2026,Section B
STU-1305,STAT-301,Fall 2026,Section C
STU-1306,STAT-301,Spring 2026,Section A
STU-1306,DATA-101,Spring 2026,Section A
STU-1307,DATA-101,Spring 2026,Section C
STU-1307,STAT-301,Fall 2026,Section B
STU-1307,CS-204,Fall 2026,Section B
STU-1308,CS-204,Spring 2026,Section A
STU-1308,STAT-301,Spring 2026,Section A
STU-1309,MATH-150,Spring 2026,Section A
STU-1309,CS-204,Spring 2026,Section A
STU-1309,DATA-101,Spring 2026,Section A
STU-1310,CS-204,Spring 2026,Section C
STU-1310,STAT-301,Fall 2026,Section C
STU-1311,DATA-101,Fall 2026,Section A
STU-1311,CS-204,Spring 2026,Section C
STU-1312,CS-204,Fall 2026,Section B
STU-1312,DATA-101,Fall 2026,Section B
STU-1312,STAT-301,Spring 2026,Section A
STU-1313,CS-204,Fall 2026,Section B
STU-1313,STAT-301,Spring 2026,Section A
STU-1313,DATA-101,Fall 2026,Section A
STU-1314,DATA-101,Fall 2026,Section B
STU-1314,MATH-150,Fall 2026,Section C
STU-1314,STAT-301,Fall 2026,Section A
STU-1315,STAT-301,Fall 2026,Section A
STU-1315,MATH-150,Fall 2026,Section B
STU-1316,MATH-150,Spring 2026,Section B
STU-1316,DATA-101,Fall 2026,Section A
STU-1316,CS-204,Fall 2026,Section C
STU-1317,STAT-301,Fall 2026,Section A
STU-1317,MATH-150,Fall 2026,Section C
STU-1317,DATA-101,Spring 2026,Section A
STU-1318,MATH-150,Fall 2026,Section A
STU-1318,DATA-101,Fall 2026,Section B
STU-1318,STAT-301,Spring 2026,Section A
STU-1319,STAT-301,Spring 2026,Section C
STU-1319,DATA-101,Fall 2026,Section B
STU-1320,DATA-101,Fall 2026,Section B
STU-1320,MATH-150,Spring 2026,Section A
STU-1321,STAT-301,Fall 2026,Section A
STU-1321,DATA-101,Fall 2026,Section A
STU-1321,CS-204,Spring 2026,Section C
STU-1322,CS-204,Spring 2026,Section A
STU-1322,STAT-301,Spring 2026,Section C
STU-1323,STAT-301,Spring 2026,Section B
STU-1323,DATA-101,Spring 2026,Section B
STU-1324,DATA-101,Fall 2026,Section B
STU-1324,MATH-150,Fall 2026,Section B
STU-1324,STAT-301,Spring 2026,Section C
STU-1325,DATA-101,Spring 2026,Section C
STU-1325,MATH-150,Spring 2026,Section A
STU-1326,STAT-301,Fall 2026,Section B
STU-1326,DATA-101,Spring 2026,Section B
STU-1327,MATH-150,Spring 2026,Section C
STU-1327,CS-204,Spring 2026,Section A
STU-1328,CS-204,Spring 2026,Section C
STU-1328,MATH-150,Spring 2026,Section C
STU-1328,STAT-301,Fall 2026,Section B
STU-1329,MATH-150,Fall 2026,Section C
STU-1329,STAT-301,Fall 2026,Section A
STU-1330,DATA-101,Fall 2026,Section B
STU-1330,MATH-150,Spring 2026,Section A
STU-1331,DATA-101,Spring 2026,Section A
STU-1331,CS-204,Spring 2026,Section B
STU-1332,MATH-150,Fall 2026,Section A
STU-1332,DATA-101,Fall 2026,Section C
STU-1333,DATA-101,Fall 2026,Section B
STU-1333,STAT-301,Fall 2026,Section C
STU-1334,STAT-301,Fall 2026,Section C
STU-1334,DATA-101,Fall 2026,Section B
STU-1335,CS-204,Spring 2026,Section A
STU-1335,DATA-101,Fall 2026,Section A
STU-1335,STAT-301,Fall 2026,Section A
STU-1336,MATH-150,Spring 2026,Section C
STU-1336,DATA-101,Fall 2026,Section C
STU-1336,STAT-301,Spring 2026,Section B
STU-1337,STAT-301,Fall 2026,Section B
STU-1337,CS-204,Fall 2026,Section A
STU-1338,DATA-101,Fall 2026,Section C
STU-1338,STAT-301,Fall 2026,Section A
STU-1339,MATH-150,Spring 2026,Section C
STU-1339,STAT-301,Spring 2026,Section C
STU-1340,STAT-301,Spring 2026,Section A
STU-1340,MATH-150,Spring 2026,Section A
STU-1340,DATA-101,Spring 2026,Section A
STU-1341,CS-204,Fall 2026,Section B
STU-1341,MATH-150,Fall 2026,Section C
STU-1341,DATA-101,Fall 2026,Section C
STU-1342,MATH-150,Spring 2026,Section B
STU-1342,CS-204,Fall 2026,Section A
STU-1343,MATH-150,Spring 2026,Section A
STU-1343,DATA-101,Fall 2026,Section A
STU-1344,STAT-301,Fall 2026,Section B
STU-1344,DATA-101,Fall 2026,Section C
STU-1345,DATA-101,Fall 2026,Section B
STU-1345,MATH-150,Fall 2026,Section C
STU-1346,DATA-101,Spring 2026,Section A
STU-1346,MATH-150,Fall 2026,Section C
STU-1347,DATA-101,Spring 2026,Section A
STU-1347,MATH-150,Spring 2026,Section A
STU-1348,STAT-301,Fall 2026,Section B
STU-1348,CS-204,Spring 2026,Section C
STU-1349,CS-204,Fall 2026,Section B
STU-1349,STAT-301,Spring 2026,Section C
STU-1350,DATA-101,Fall 2026,Section C
STU-1350,STAT-301,Spring 2026,Section B
STU-1350,MATH-150,Fall 2026,Section B
STU-1351,CS-204,Spring 2026,Section A
STU-1351,STAT-301,Fall 2026,Section C
STU-1352,CS-204,Fall 2026,Section C
STU-1352,STAT-301,Fall 2026,Section C
STU-1353,STAT-301,Spring 2026,Section B
STU-1353,CS-204,Spring 2026,Section C
STU-1353,DATA-101,Spring 2026,Section A
STU-1354,MATH-150,Fall 2026,Section A
STU-1354,DATA-101,Spring 2026,Section A
STU-1354,STAT-301,Fall 2026,Section A
STU-1355,DATA-101,Fall 2026,Section B
STU-1355,CS-204,Spring 2026,Section A
STU-1356,CS-204,Spring 2026,Section C
STU-1356,DATA-101,Spring 2026,Section B
STU-1357,DATA-101,Spring 2026,Section B
STU-1357,MATH-150,Spring 2026,Section B
STU-1358,CS-204,Spring 2026,Section A
STU-1358,DATA-101,Spring 2026,Section B
STU-1359,MATH-150,Fall 2026,Section B
STU-1359,STAT-301,Spring 2026,Section C
STU-1360,STAT-301,Spring 2026,Section C
STU-1360,CS-204,Spring 2026,Section B
STU-1360,DATA-101,Fall 2026,Section C
STU-1361,DATA-101,Fall 2026,Section A
STU-1361,STAT-301,Fall 2026,Section B
STU-1361,MATH-150,Spring 2026,Section A
STU-1362,MATH-150,Spring 2026,Section B
STU-1362,DATA-101,Fall 2026,Section B
STU-1362,STAT-301,Spring 2026,Section B
STU-1363,MATH-150,Fall 2026,Section C
STU-1363,DATA-101,Fall 2026,Section B
STU-1363,STAT-301,Spring 2026,Section A
STU-1364,STAT-301,Spring 2026,Section B
STU-1364,DATA-101,Spring 2026,Section A
STU-1365,MATH-150,Spring 2026,Section A
STU-1365,DATA-101,Fall 2026,Section B
STU-1365,CS-204,Fall 2026,Section C
STU-1366,STAT-301,Fall 2026,Section C
STU-1366,MATH-150,Spring 2026,Section A
STU-1367,MATH-150,Fall 2026,Section A
STU-1367,CS-204,Fall 2026,Section A
STU-1368,MATH-150,Fall 2026,Section A
STU-1368,CS-204,Fall 2026,Section A
STU-1368,STAT-301,Spring 2026,Section B
STU-1369,STAT-301,Spring 2026,Section B
STU-1369,MATH-150,Fall 2026,Section C
STU-1370,CS-204,Fall 2026,Section B
STU-1370,DATA-101,Spring 2026,Section B
STU-1371,CS-204,Spring 2026,Section B
STU-1371,MATH-150,Spring 2026,Section C
STU-1372,CS-204,Spring 2026,Section C
STU-1372,STAT-301,Spring 2026,Section A
STU-1372,MATH-150,Fall 2026,Section A
STU-1373,CS-204,Fall 2026,Section A
STU-1373,MATH-150,Spring 2026,Section A
STU-1373,STAT-301,Spring 2026,Section B
STU-1374,MATH-150,Fall 2026,Section B
STU-1374,CS-204,Fall 2026,Section C
STU-1375,DATA-101,Fall 2026,Section C
STU-1375,MATH-150,Fall 2026,Section B
STU-1376,CS-204,Fall 2026,Section B
STU-1376,STAT-301,Fall 2026,Section A
STU-1376,MATH-150,Fall 2026,Section B
STU-1377,DATA-101,Spring 2026,Section C
STU-1377,CS-204,Fall 2026,Section C
STU-1378,MATH-150,Spring 2026,Section B
STU-1378,CS-204,Spring 2026,Section C
STU-1379,STAT-301,Fall 2026,Section B
STU-1379,DATA-101,Spring 2026,Section B
STU-1380,CS-204,Spring 2026,Section B
STU-1380,STAT-301,Spring 2026,Section C
STU-1381,MATH-150,Fall 2026,Section A
STU-1381,STAT-301,Fall 2026,Section A
STU-1381,CS-204,Fall 2026,Section C
STU-1382,DATA-101,Fall 2026,Section C
STU-1382,CS-204,Spring 2026,Section C
STU-1383,DATA-101,Spring 2026,Section A
STU-1383,STAT-301,Fall 2026,Section B
STU-1383,CS-204,Spring 2026,Section A
STU-1384,MATH-150,Spring 2026,Section B
STU-1384,DATA-101,Spring 2026,Section C
STU-1385,MATH-150,Fall 2026,Section C
STU-1385,DATA-101,Spring 2026,Section B
STU-1385,CS-204,Spring 2026,Section B
STU-1386,CS-204,Spring 2026,Section A
STU-1386,DATA-101,Fall 2026,Section A
STU-1387,STAT-301,Spring 2026,Section B
STU-1387,MATH-150,Fall 2026,Section C
STU-1388,CS-204,Spring 2026,Section A
STU-1388,STAT-301,Spring 2026,Section A
STU-1389,MATH-150,Fall 2026,Section B
STU-1389,DATA-101,Spring 2026,Section C
STU-1389,CS-204,Fall 2026,Section B
STU-1390,DATA-101,Fall 2026,Section C
STU-1390,STAT-301,Fall 2026,Section C
STU-1391,MATH-150,Fall 2026,Section B
STU-1391,STAT-301,Fall 2026,Section A
STU-1391,CS-204,Fall 2026,Section A
STU-1392,DATA-101,Fall 2026,Section A
STU-1392,STAT-301,Fall 2026,Section C
STU-1393,DATA-101,Fall 2026,Section B
STU-1393,STAT-301,Spring 2026,Section A
STU-1394,CS-204,Fall 2026,Section C
STU-1394,MATH-150,Fall 2026,Section C
STU-1395,STAT-301,Fall 2026,Section B
STU-1395,MATH-150,Fall 2026,Section A
STU-1396,DATA-101,Fall 2026,Section B
STU-1396,STAT-301,Fall 2026,Section A
STU-1396,MATH-150,Fall 2026,Section B
STU-1397,CS-204,Fall 2026,Section B
STU-1397,DATA-101,Spring 2026,Section A
STU-1398,DATA-101,Fall 2026,Section B
STU-1398,CS-204,Fall 2026,Section B
STU-1399,DATA-101,Spring 2026,Section B
STU-1399,MATH-150,Spring 2026,Section A
STU-1399,CS-204,Fall 2026,Section B
STU-1400,CS-204,Fall 2026,Section A
STU-1400,STAT-301,Spring 2026,Section B
STU-1401,DATA-101,Spring 2026,Section A
STU-1401,MATH-150,Fall 2026,Section C
STU-1402,DATA-101,Fall 2026,Section A
STU-1402,STAT-301,Spring 2026,Section A
STU-1403,DATA-101,Fall 2026,Section A
STU-1403,CS-204,Fall 2026,Section C
STU-1404,CS-204,Spring 2026,Section A
STU-1404,MATH-150,Fall 2026,Section B
STU-1404,STAT-301,Spring 2026,Section B
STU-1405,MATH-150,Fall 2026,Section B
STU-1405,CS-204,Fall 2026,Section A
STU-1405,STAT-301,Spring 2026,Section B
STU-1406,STAT-301,Fall 2026,Section C
STU-1406,DATA-101,Spring 2026,Section B
STU-1407,MATH-150,Spring 2026,Section B
STU-1407,STAT-301,Fall 2026,Section C
STU-1408,MATH-150,Spring 2026,Section B
STU-1408,DATA-101,Fall 2026,Section B
STU-1409,DATA-101,Spring 2026,Section C
STU-1409,STAT-301,Spring 2026,Section B
STU-1410,STAT-301,Fall 2026,Section A
STU-1410,CS-204,Spring 2026,Section B
STU-1410,DATA-101,Fall 2026,Section B
STU-1411,DATA-101,Spring 2026,Section B
STU-1411,MATH-150,Fall 2026,Section B
STU-1412,DATA-101,Fall 2026,Section C
STU-1412,CS-204,Spring 2026,Section A
STU-1413,STAT-301,Fall 2026,Section B
STU-1413,DATA-101,Spring 2026,Section C
STU-1414,CS-204,Spring 2026,Section C
STU-1414,DATA-101,Fall 2026,Section C
STU-1415,MATH-150,Spring 2026,Section B
STU-1415,STAT-301,Fall 2026,Section A
STU-1415,CS-204,Fall 2026,Section B
STU-1416,DATA-101,Spring 2026,Section A
STU-1416,CS-204,Fall 2026,Section B
STU-1417,STAT-301,Spring 2026,Section A
STU-1417,MATH-150,Fall 2026,Section B
STU-1418,DATA-101,Spring 2026,Section A
STU-1418,CS-204,Spring 2026,Section A
STU-1419,DATA-101,Fall 2026,Section B
STU-1419,CS-204,Fall 2026,Section B
STU-1419,MATH-150,Spring 2026,Section B
STU-1420,STAT-301,Fall 2026,Section C
STU-1420,CS-204,Spring 2026,Section B
STU-1421,DATA-101,Spring 2026,Section B
STU-1421,CS-204,Fall 2026,Section B
STU-1421,STAT-301,Fall 2026,Section A
STU-1422,DATA-101,Fall 2026,Section A
STU-1422,MATH-150,Spring 2026,Section C
STU-1423,MATH-150,Fall 2026,Section A
STU-1423,DATA-101,Spring 2026,Section C
STU-1423,STAT-301,Fall 2026,Section C
STU-1424,STAT-301,Fall 2026,Section A
STU-1424,DATA-101,Spring 2026,Section A
STU-1425,STAT-301,Spring 2026,Section B
STU-1425,MATH-150,Fall 2026,Section A
STU-1426,MATH-150,Spring 2026,Section A
STU-1426,DATA-101,Spring 2026,Section C
STU-1426,STAT-301,Spring 2026,Section C
STU-1427,CS-204,Spring 2026,Section C
STU-1427,STAT-301,Spring 2026,Section B
STU-1428,MATH-150,Fall 2026,Section B
STU-1428,DATA-101,Spring 2026,Section C
STU-1429,STAT-301,Fall 2026,Section C
STU-1429,MATH-150,Fall 2026,Section C
STU-1430,DATA-101,Fall 2026,Section A
STU-1430,CS-204,Fall 2026,Section C
STU-1431,MATH-150,Fall 2026,Section B
STU-1431,CS-204,Fall 2026,Section B
STU-1432,STAT-301,Spring 2026,Section C
STU-1432,CS-204,Fall 2026,Section C
STU-1433,CS-204,Spring 2026,Section B
STU-1433,DATA-101,Spring 2026,Section C
STU-1434,CS-204,Fall 2026,Section B
STU-1434,MATH-150,Spring 2026,Section A
STU-1434,DATA-101,Spring 2026,Section C
STU-1435,DATA-101,Fall 2026,Section C
STU-1435,MATH-150,Fall 2026,Section A
STU-1435,CS-204,Fall 2026,Section B
STU-1436,STAT-301,Spring 2026,Section C
STU-1436,DATA-101,Spring 2026,Section B
STU-1437,DATA-101,Fall 2026,Section B
STU-1437,STAT-301,Spring 2026,Section A
STU-1438,MATH-150,Spring 2026,Section C
STU-1438,STAT-301,Spring 2026,Section A
STU-1439,STAT-301,Fall 2026,Section A
STU-1439,CS-204,Spring 2026,Section C
STU-1440,CS-204,Fall 2026,Section B
STU-1440,MATH-150,Fall 2026,Section C
STU-1441,MATH-150,Spring 2026,Section A
STU-1441,STAT-301,Fall 2026,Section C
STU-1442,DATA-101,Fall 2026,Section A
STU-1442,MATH-150,Fall 2026,Section C
STU-1443,CS-204,Fall 2026,Section B
STU-1443,DATA-101,Fall 2026,Section C
STU-1444,MATH-150,Fall 2026,Section A
STU-1444,CS-204,Spring 2026,Section B
STU-1444,STAT-301,Fall 2026,Section A
STU-1445,STAT-301,Spring 2026,Section C
STU-1445,MATH-150,Spring 2026,Section C
STU-1446,DATA-101,Spring 2026,Section C
STU-1446,MATH-150,Spring 2026,Section C
STU-1447,CS-204,Fall 2026,Section A
STU-1447,MATH-150,Fall 2026,Section B
STU-1448,CS-204,Spring 2026,Section B
STU-1448,DATA-101,Spring 2026,Section A
STU-1449,STAT-301,Fall 2026,Section C
STU-1449,DATA-101,Fall 2026,Section C
STU-1450,MATH-150,Fall 2026,Section B
STU-1450,STAT-301,Fall 2026,Section B
STU-1451,DATA-101,Spring 2026,Section A
STU-1451,MATH-150,Fall 2026,Section A
STU-1452,DATA-101,Spring 2026,Section B
STU-1452,CS-204,Spring 2026,Section C
STU-1453,STAT-301,Spring 2026,Section B
STU-1453,MATH-150,Spring 2026,Section B
STU-1454,STAT-301,Spring 2026,Section C
STU-1454,CS-204,Spring 2026,Section A
STU-1455,DATA-101,Spring 2026,Section A
STU-1455,MATH-150,Fall 2026,Section B
STU-1456,DATA-101,Spring 2026,Section B
STU-1456,MATH-150,Fall 2026,Section C
STU-1457,CS-204,Fall 2026,Section B
STU-1457,MATH-150,Spring 2026,Section C
STU-1458,STAT-301,Spring 2026,Section B
STU-1458,MATH-150,Spring 2026,Section C
STU-1459,STAT-301,Fall 2026,Section A
STU-1459,CS-204,Spring 2026,Section C
STU-1460,MATH-150,Spring 2026,Section B
STU-1460,CS-204,Fall 2026,Section A
STU-1461,CS-204,Fall 2026,Section C
STU-1461,MATH-150,Spring 2026,Section C
STU-1462,CS-204,Spring 2026,Section A
STU-1462,MATH-150,Spring 2026,Section A
STU-1462,STAT-301,Spring 2026,Section A
STU-1463,STAT-301,Fall 2026,Section A
STU-1463,MATH-150,Spring 2026,Section B
STU-1464,MATH-150,Fall 2026,Section A
STU-1464,CS-204,Spring 2026,Section A
STU-1465,STAT-301,Fall 2026,Section A
STU-1465,MATH-150,Spring 2026,Section A
STU-1466,CS-204,Spring 2026,Section A
STU-1466,MATH-150,Fall 2026,Section B
STU-1466,DATA-101,Spring 2026,Section A
STU-1467,MATH-150,Fall 2026,Section B
STU-1467,CS-204,Spring 2026,Section C
STU-1467,STAT-301,Spring 2026,Section A
STU-1468,MATH-150,Fall 2026,Section C
STU-1468,STAT-301,Fall 2026,Section B
STU-1468,CS-204,Fall 2026,Section B
STU-1469,CS-204,Fall 2026,Section B
STU-1469,MATH-150,Spring 2026,Section C
STU-1469,STAT-301,Fall 2026,Section B
STU-1470,DATA-101,Spring 2026,Section C
STU-1470,MATH-150,Spring 2026,Section C
STU-1471,STAT-301,Spring 2026,Section B
STU-1471,CS-204,Spring 2026,Section B
STU-1471,MATH-150,Spring 2026,Section A
STU-1472,DATA-101,Fall 2026,Section C
STU-1472,CS-204,Spring 2026,Section A
STU-1472,MATH-150,Spring 2026,Section A
STU-1473,STAT-301,Fall 2026,Section B
STU-1473,DATA-101,Fall 2026,Section B
STU-1473,CS-204,Spring 2026,Section A
STU-1474,DATA-101,Fall 2026,Section B
STU-1474,CS-204,Fall 2026,Section B
STU-1475,MATH-150,Fall 2026,Section A
STU-1475,STAT-301,Fall 2026,Section C
STU-1475,CS-204,Fall 2026,Section C
STU-1476,MATH-150,Fall 2026,Section C
STU-1476,DATA-101,Fall 2026,Section B
STU-1477,STAT-301,Spring 2026,Section C
STU-1477,MATH-150,Fall 2026,Section A
STU-1477,DATA-101,Fall 2026,Section A
STU-1478,DATA-101,Fall 2026,Section A
STU-1478,STAT-301,Fall 2026,Section A
STU-1479,DATA-101,Spring 2026,Section B
STU-1479,STAT-301,Fall 2026,Section A
STU-1480,MATH-150,Fall 2026,Section A
STU-1480,CS-204,Spring 2026,Section C
STU-1481,MATH-150,Spring 2026,Section A
STU-1481,STAT-301,Fall 2026,Section A
STU-1481,DATA-101,Fall 2026,Section C
STU-1482,CS-204,Spring 2026,Section B
STU-1482,DATA-101,Spring 2026,Section B
STU-1482,STAT-301,Fall 2026,Section C
STU-1483,STAT-301,Spring 2026,Section B
STU-1483,MATH-150,Spring 2026,Section C
STU-1484,MATH-150,Spring 2026,Section A
STU-1484,CS-204,Fall 2026,Section B
STU-1485,DATA-101,Spring 2026,Section A
STU-1485,STAT-301,Spring 2026,Section A
STU-1486,MATH-150,Fall 2026,Section B
STU-1486,DATA-101,Spring 2026,Section B
STU-1486,CS-204,Fall 2026,Section A
STU-1487,CS-204,Spring 2026,Section C
STU-1487,MATH-150,Fall 2026,Section A
STU-1488,CS-204,Spring 2026,Section C
STU-1488,MATH-150,Fall 2026,Section B
STU-1488,STAT-301,Spring 2026,Section B
STU-1489,MATH-150,Spring 2026,Section C
STU-1489,CS-204,Fall 2026,Section C
STU-1490,STAT-301,Spring 2026,Section C
STU-1490,DATA-101,Spring 2026,Section A
STU-1490,CS-204,Fall 2026,Section A
STU-1491,CS-204,Fall 2026,Section B
STU-1491,DATA-101,Spring 2026,Section B
STU-1491,STAT-301,Fall 2026,Section C
STU-1492,DATA-101,Spring 2026,Section B
STU-1492,MATH-150,Fall 2026,Section A
STU-1493,STAT-301,Fall 2026,Section B
STU-1493,DATA-101,Spring 2026,Section C
STU-1493,MATH-150,Fall 2026,Section A
STU-1494,DATA-101,Spring 2026,Section B
STU-1494,STAT-301,Fall 2026,Section C
STU-1495,CS-204,Spring 2026,Section B
STU-1495,DATA-101,Spring 2026,Section A
STU-1495,MATH-150,Fall 2026,Section C
STU-1496,MATH-150,Fall 2026,Section A
STU-1496,STAT-301,Fall 2026,Section C
STU-1497,DATA-101,Fall 2026,Section A
STU-1497,MATH-150,Spring 2026,Section B
STU-1497,STAT-301,Fall 2026,Section B
STU-1498,MATH-150,Fall 2026,Section C
